frame,r_status,r_x,r_y,t_status,t_id,t_x,t_y,theta_deg,n_clusters,n_lit
1676,detected,522.1,509.9,lost,82,522.7,519.7,,1,0
1677,detected,522.2,509.9,lost,82,522.0,520.6,,1,0
1678,detected,522.3,509.9,lost,82,521.3,521.6,,1,0
1679,detected,522.5,509.6,lost,82,520.6,522.5,,1,0
1680,detected,522.9,509.3,lost,82,519.9,523.4,,1,0
1681,detected,523.3,509.1,lost,82,519.2,524.3,,1,0
1682,detected,523.6,508.9,lost,82,518.5,525.2,,4,0
1683,detected,523.9,509.0,lost,82,517.8,526.2,,3,0
1684,detected,524.1,509.1,lost,82,517.1,527.1,,4,0
1685,detected,524.2,509.1,detected,82,532.8,501.3,42.6,8,0
1686,detected,524.4,509.1,detected,82,538.5,489.6,53.9,8,0
1687,detected,524.6,508.9,detected,82,542.6,481.0,57.3,7,0
1688,detected,525.1,509.4,detected,82,545.9,476.1,58.1,8,1
1689,detected,525.3,511.2,detected,82,547.5,474.4,58.8,8,2
1690,detected,525.1,514.6,detected,82,548.0,475.5,59.7,7,3
1691,detected,524.5,521.0,detected,82,547.5,481.0,60.0,9,3
1692,detected,523.1,529.0,detected,82,546.9,487.5,60.2,6,1
1693,detected,521.4,537.5,detected,82,545.0,495.0,61.0,9,3
1694,detected,519.5,547.7,detected,82,543.3,504.4,61.1,8,1
1695,detected,517.8,557.5,detected,82,541.7,512.9,61.8,8,3
1696,detected,516.2,566.3,detected,82,539.9,520.6,62.6,9,2
1697,detected,514.8,574.2,detected,82,538.0,527.7,63.5,7,3
1698,detected,513.5,582.2,detected,82,536.2,535.6,64.0,10,5
1699,detected,512.0,589.9,detected,82,534.2,542.8,64.8,10,3
1700,detected,510.9,596.1,detected,82,532.6,548.1,65.7,10,4
1701,detected,510.1,600.9,detected,82,531.4,551.8,66.5,8,2
1702,detected,509.4,603.9,detected,82,530.4,554.0,67.2,8,4
1703,detected,508.9,605.5,detected,82,529.5,554.9,67.9,8,2
1704,detected,508.6,605.9,detected,82,528.5,555.2,68.6,8,3
1705,detected,508.3,605.5,detected,82,527.4,554.6,69.4,7,2
1706,detected,508.1,604.6,detected,82,526.4,553.8,70.2,9,2
1707,detected,507.9,603.5,detected,82,525.5,553.0,70.8,8,1
1708,detected,507.9,602.5,detected,82,525.1,551.8,71.3,8,2
1709,detected,508.0,601.6,detected,82,524.3,550.9,72.1,8,1
1710,detected,508.2,600.9,detected,82,523.8,550.4,72.9,8,2
1711,detected,508.7,600.6,detected,82,523.7,550.1,73.5,9,1
1712,detected,509.2,600.7,detected,82,523.5,550.2,74.2,8,1
1713,detected,509.6,601.1,detected,82,523.2,550.6,74.9,8,2
1714,detected,509.9,601.9,detected,82,522.4,551.4,76.0,7,2
1715,detected,509.8,603.1,detected,82,521.6,552.5,76.9,8,2
1716,detected,509.8,605.0,detected,82,521.0,554.4,77.4,7,1
1717,detected,509.7,607.1,detected,82,520.3,556.4,78.3,8,2
1718,detected,509.8,609.6,detected,82,519.8,558.9,78.8,8,1
1719,detected,509.8,613.1,detected,82,518.9,562.7,79.7,8,2
1720,detected,509.9,617.0,detected,82,518.7,566.2,80.2,8,2
1721,detected,509.7,621.1,detected,82,518.0,569.9,80.8,9,2
1722,detected,509.4,626.2,detected,82,517.0,575.5,81.5,9,2
1723,detected,509.1,632.2,detected,82,515.6,581.8,82.6,9,2
1724,detected,508.8,638.1,detected,82,514.5,587.1,83.5,8,2
1725,detected,508.2,643.4,detected,82,513.3,592.0,84.3,8,1
1726,detected,508.1,648.4,detected,82,512.5,596.8,85.1,8,1
1727,detected,508.0,652.8,detected,82,511.9,600.8,85.7,8,1
1728,detected,508.0,656.4,detected,82,511.2,604.1,86.5,9,1
1729,estimated,507.7,659.2,detected,82,514.4,614.9,81.3,6,0
1730,estimated,507.5,662.2,detected,82,516.9,623.2,76.5,5,0
1731,estimated,507.3,665.4,detected,82,514.2,630.8,78.8,6,2
1732,estimated,507.3,668.9,detected,82,516.4,635.8,74.5,6,0
1733,estimated,507.2,672.5,detected,82,517.9,640.2,71.6,6,1
1734,estimated,507.2,676.2,detected,82,519.1,644.0,69.8,6,1
1735,estimated,507.3,680.0,detected,82,520.2,648.3,67.9,5,1
1736,estimated,507.4,683.9,detected,82,521.3,651.6,66.8,7,1
1737,estimated,507.6,687.9,detected,82,522.0,654.7,66.5,6,1
1738,estimated,507.8,691.8,detected,82,522.6,657.1,66.9,7,1
1739,estimated,508.0,695.8,detected,82,524.2,658.5,66.5,9,1
1740,estimated,508.2,699.6,detected,82,515.6,651.3,81.3,8,0
1741,estimated,508.4,703.1,detected,82,519.8,642.7,79.3,7,1
1742,estimated,508.6,706.1,lost,82,520.0,643.7,,7,1
1743,estimated,508.7,708.9,lost,82,520.2,644.8,,8,0
1744,estimated,508.9,711.4,lost,82,520.3,645.8,,9,1
1745,estimated,509.1,713.6,lost,82,520.5,646.9,,8,0
1746,estimated,509.4,715.6,lost,82,520.7,647.9,,8,0
1747,estimated,509.7,717.5,lost,82,520.9,649.0,,9,0
1748,estimated,510.2,719.1,lost,82,521.1,650.0,,7,0
1749,estimated,510.7,720.5,lost,82,521.3,651.1,,8,2
1750,estimated,511.5,722.0,lost,82,521.5,652.1,,8,2
1751,estimated,512.6,723.2,lost,82,521.7,653.1,,7,3
1752,estimated,513.8,724.4,lost,82,521.8,653.7,,9,4
1753,estimated,515.2,725.5,lost,82,521.9,654.2,,6,4
1754,estimated,516.6,726.4,lost,82,522.0,654.7,,7,4
1755,estimated,517.9,727.3,lost,82,522.1,655.2,,7,4
1756,estimated,519.1,728.1,detected,89,942.9,500.3,28.3,7,3
1757,estimated,520.1,729.0,detected,89,934.4,503.0,28.6,8,3
1758,estimated,520.8,729.8,detected,89,926.8,506.1,28.9,7,3
1759,estimated,521.3,730.6,detected,89,917.6,509.5,29.2,8,1
1760,estimated,521.8,731.5,detected,89,909.7,511.7,29.5,6,1
1761,estimated,522.3,732.4,detected,89,902.7,512.7,30.0,6,0
1762,detected,728.6,633.1,detected,89,901.5,506.9,36.1,8,0
1763,detected,822.7,584.7,detected,89,899.7,501.6,47.2,8,1
1764,detected,864.3,560.7,detected,89,898.1,497.2,62.0,7,2
1765,detected,881.8,547.2,detected,89,896.6,491.7,75.1,7,4
1766,detected,888.8,539.0,detected,89,895.0,494.4,82.1,7,4
1767,detected,891.4,533.2,detected,89,893.9,495.9,86.1,7,3
1768,detected,892.6,527.6,detected,89,894.1,493.9,87.6,7,3
1769,detected,893.4,522.3,detected,89,894.5,491.2,88.0,7,3
1770,estimated,893.0,522.1,detected,89,895.2,487.6,86.4,6,3
1771,detected,893.6,515.8,detected,89,894.2,475.0,89.1,6,3
1772,detected,893.3,508.5,detected,89,892.4,463.4,91.1,7,3
1773,detected,892.4,501.3,detected,89,890.2,453.6,92.7,8,3
1774,detected,891.2,494.8,detected,89,887.9,445.4,93.9,8,3
1775,detected,889.5,488.3,detected,89,884.9,438.0,95.3,9,3
1776,detected,887.8,482.6,detected,89,882.4,431.8,96.1,8,3
1777,detected,885.6,477.0,detected,89,879.4,425.7,96.9,7,3
1778,detected,883.5,472.1,detected,89,876.6,420.9,97.7,7,3
1779,detected,881.5,468.3,detected,89,873.4,417.0,99.0,7,3
1780,detected,879.3,465.0,detected,89,869.7,413.5,100.6,8,3
1781,detected,877.1,462.3,detected,89,866.6,410.8,101.5,7,2
1782,detected,874.9,460.1,detected,89,863.6,408.8,102.4,7,2
1783,detected,872.7,458.2,detected,89,860.1,406.9,103.7,7,2
1784,detected,870.2,456.5,detected,89,863.3,405.7,97.8,7,3
1785,detected,868.0,454.8,detected,89,864.5,404.4,93.9,7,3
1786,detected,865.6,453.2,detected,89,864.0,403.2,91.8,6,3
1787,detected,863.4,451.8,detected,89,863.0,401.9,90.5,6,3
1788,detected,861.5,450.4,detected,89,861.9,400.7,89.6,7,3
1789,detected,859.5,448.6,detected,89,859.5,398.7,90.0,6,3
1790,detected,857.5,446.5,detected,89,857.8,396.5,89.7,8,3
1791,detected,855.3,443.6,detected,89,854.8,393.3,90.6,7,3
1792,detected,853.1,440.6,detected,89,851.7,390.4,91.6,6,3
1793,detected,850.9,437.7,detected,89,848.8,387.6,92.4,7,3
1794,detected,848.2,434.9,detected,89,843.9,385.2,94.9,7,3
1795,detected,844.8,431.9,detected,89,838.8,382.4,96.9,8,3
1796,detected,841.3,429.1,detected,89,833.9,380.1,98.6,8,3
1797,detected,837.4,426.5,detected,89,828.4,377.7,100.4,8,3
1798,detected,833.4,424.3,detected,89,823.3,376.0,101.8,8,3
1799,detected,829.9,422.4,detected,89,826.2,373.2,94.2,9,3
1800,detected,826.0,420.5,lost,89,820.7,368.2,,9,3
